AgeGroup,Gender,ActionCount,ActionSequence,GradedScore,ResponseTime,LiteracyScore,NumeracyScore,Country
50-54,Female,20,0.3793638068745654,1,125239,309.47546,236.30741,UK
40-44,Female,31,0.7038778846863744,7,290549,293.39494,280.15985,UK
45-49,Female,34,0.7969900744588385,7,301407,277.80404,240.05962,UK
60-65,Male,23,0.585068925495512,1,185945,347.32833,306.95833,US
55-59,Male,15,0.03155383198785258,0,44146,201.53914,216.00615,US
20-24,Female,5,0.2249516278610612,7,31389,222.33058,250.68357,UK
20-24,Female,14,0.13365154583545397,7,146381,200.97991,215.10684,UK
35-39,Female,18,0.4773873837167264,1,211780,323.57727,305.99281,UK
50-54,Male,40,0.5764825408187647,1,127642,299.18113,316.73017,UK
30-34,Female,3,0.0652466495505431,7,3484,121.25885,155.09952,UK
45-49,Female,4,0.048333966042927015,7,3484,236.94163,267.41897,UK
16-19,Female,4,0.12113102461078082,7,133933,204.32866,187.07862,UK
55-59,Male,18,0.3779075190225035,7,195376,271.16207,325.4108,US
40-44,Female,30,0.7631458363061978,1,221441,246.25943,279.18635,UK
25-29,Male,40,0.807890095812894,1,231970,334.91988,279.87093,US
20-24,Male,20,0.2923076659257551,0,109797,295.91026,343.81946,US
20-24,Female,35,0.9739914224357796,1,236601,320.72218,325.05496,US
45-49,Female,25,0.38280715080102995,7,216409,194.74799,223.92917,UK
55-59,Female,28,0.8595565097986283,7,173849,237.2134,288.76814,UK
35-39,Male,26,0.4979772629468652,1,151208,311.94641,285.46241,US
16-19,Female,15,0.1472025644639252,0,13664,225.18539,156.77994,US
25-29,Male,21,0.6042833574054712,0,289964,288.88616,260.43366,US
35-39,Female,18,0.32882425090093587,0,123013,245.92852,206.45784,US
60-65,Male,19,0.31719274723387003,0,125575,299.86309,296.82796,US
30-34,Male,39,0.467783855917012,0,164102,330.22824,237.87826,US
55-59,Female,22,0.7259147688226959,0,241777,218.8231,219.85488,US
30-34,Female,28,0.5844717697044933,1,138387,287.31219,281.80549,US
45-49,Male,29,0.47898065344530477,1,156953,205.23059,197.35396,UK
16-19,Male,61,0.9960294208725171,7,196150,280.36196,281.28665,UK
45-49,Female,20,0.3974870657486652,7,187468,287.92034,300.79211,UK
25-29,Male,18,0.22273428332976786,1,151105,319.84124,299.3294,US
35-39,Female,22,0.15895902593054267,0,135575,276.46304,293.18219,US
60-65,Male,17,0.035070547895986265,0,143151,226.16494,183.93994,US
55-59,Female,18,0.37182834366608014,7,212414,320.49199,286.78699,UK
35-39,Female,35,0.8169554605867528,7,153825,216.35827,189.94591,UK
55-59,Male,14,0.36808301142344735,0,311433,232.62531,198.42873,US
20-24,Male,25,0.5240365859058279,1,204336,251.72837,252.14832,UK
16-19,Female,23,0.5037013660474587,1,171038,290.66602,310.40328,UK
40-44,Female,28,0.6711074869654001,1,239907,237.1908,272.23472,UK
20-24,Female,21,0.4390182009528785,0,107231,282.84581,317.34502,US
35-39,Female,20,0.4992385596572875,0,82906,275.31834,278.9012,US
35-39,Male,3,0.14448391693336657,0,152159,218.80264,225.37994,US
35-39,Female,18,0.675049953959026,7,203520,269.82351,255.88509,UK
55-59,Male,59,0.9313015974730279,1,283065,302.50158,247.50757,US
40-44,Female,26,0.7661122041443236,1,112964,309.06287,304.0369,US
30-34,Female,19,0.0423253222010333,1,85258,276.42812,276.69155,US
55-59,Female,27,0.49925160499595855,0,85799,245.4429,246.22819,US
20-24,Female,17,0.2557028495099736,0,83242,249.16192,198.71043,US
50-54,Male,23,0.37285994806920864,7,148064,283.9643,269.52053,UK
35-39,Male,6,0.055044646715583165,7,9485,164.49257,161.61943,UK
20-24,Male,19,0.29038583397770257,1,236909,369.2732,334.11067,UK
50-54,Female,20,0.4756242050947116,0,139188,271.39288,222.41677,US
50-54,Male,18,0.44326632461131876,7,183715,273.22066,208.56606,UK
35-39,Male,15,0.28875640239386274,1,50225,290.35221,315.98642,US
20-24,Male,15,0.21099201795702338,0,140206,341.05455,333.57428,US
60-65,Male,19,0.23682690382704713,0,171056,184.9009,215.42657,US
45-49,Male,18,0.4686360296387252,7,159987,297.77692,233.54292,UK
35-39,Male,31,0.8901612332244245,0,223877,266.87629,182.74139,US
20-24,Female,19,0.6135402368344435,7,132296,284.70562,210.76255,UK
30-34,Male,35,0.9076118323722846,1,205678,313.42196,305.29224,US
35-39,Male,30,0.800134605942842,0,75985,312.14151,359.92377,US
45-49,Male,53,0.9894808869817461,1,280257,329.14554,299.81338,UK
25-29,Male,18,0.7428447205829701,1,300375,312.60772,297.46505,UK
40-44,Female,23,0.7439450294408361,1,245311,247.92184,229.34162,UK
20-24,Female,38,0.8365365852644526,1,250466,308.36751,298.67928,UK
60-65,Female,16,0.3361863041449477,0,230826,266.19085,283.89883,US
20-24,Female,3,0.0004843649437064275,7,18240,240.63292,247.44742,UK
25-29,Male,25,0.22020753980351487,1,269738,360.60674,254.95757,US
40-44,Male,6,0.005108890628157892,1,58736,281.07554,237.4127,UK
60-65,Male,30,0.7750834662261125,1,265300,291.25048,321.71987,UK
25-29,Male,27,0.8260466548267603,1,245478,269.10975,284.70968,UK
35-39,Female,25,0.9438321178138801,1,336377,358.02878,297.44423,UK
35-39,Male,18,0.2689942489166936,0,101670,222.00441,297.38753,US
30-34,Female,22,0.5334468128626652,1,155600,324.04859,332.91569,UK
20-24,Male,18,0.41208899883247724,1,264816,300.89322,310.3795,US
50-54,Female,18,0.5623495081508688,7,275291,316.81391,242.83682,UK
30-34,Female,19,0.44921497899260643,7,248128,257.43086,238.78166,UK
20-24,Male,22,0.4566117957168547,7,364419,275.60683,294.72241,UK
35-39,Male,28,0.5797915858616856,0,176413,316.65357,275.86835,US
25-29,Male,19,0.5482748818286138,7,97549,207.74696,241.55447,UK
20-24,Female,25,0.3994399402032085,1,208500,322.09935,328.24479,US
25-29,Male,28,0.4692413183597095,1,135645,249.92723,233.22214,UK
35-39,Male,4,0.0004843649437064275,0,3484,232.10191,218.05694,US
55-59,Female,33,0.6718761525178567,1,173025,279.67024,269.24649,US
30-34,Female,3,0.03666052632495077,1,3484,223.99483,315.61051,US
25-29,Female,23,0.7743348788809338,7,136587,284.57657,234.39553,UK
25-29,Female,29,0.882564651006218,1,280003,334.60265,262.52163,US
25-29,Male,48,0.940175226843943,1,805559,304.54963,383.88033,UK
25-29,Female,15,0.19748570594411338,1,107425,243.66921,243.65646,US
50-54,Female,18,0.20669893080529417,0,57957,201.26175,161.40981,US
20-24,Male,32,0.2070454343055023,7,148974,236.96362,216.45967,UK
45-49,Female,30,0.2884279468220018,1,368854,250.79738,303.00548,UK
35-39,Female,19,0.19374672421234435,7,119594,214.20665,236.72132,UK
60-65,Female,29,0.39049696706371645,1,250963,226.32363,229.68468,UK
30-34,Female,34,0.7315080083414977,1,251798,309.62771,325.04288,UK
45-49,Female,3,0.05208808085455637,7,42785,208.30726,285.31691,US
35-39,Female,26,0.5491997702742974,1,197181,312.88962,294.25467,US
35-39,Female,23,0.3284556671637687,1,139501,278.49943,203.72025,US
35-39,Male,19,0.20519728134495163,1,293116,247.40391,250.63304,UK
60-65,Female,35,0.9043728156192967,0,329696,337.51686,323.89935,UK
50-54,Female,3,0.17495784554768784,0,211292,156.06306,231.86372,US
30-34,Male,16,0.3721186422343054,7,189618,312.63626,265.88848,UK
45-49,Male,30,0.6016757173822997,1,155215,287.59994,310.90915,UK
30-34,Male,23,0.7713862729393862,7,131184,242.12225,272.19072,UK
20-24,Female,20,0.6632430175725361,7,189943,216.12361,235.03547,UK
35-39,Female,16,0.5015694907985188,1,260845,312.10601,311.6404,US
30-34,Female,29,0.5959006323855532,1,264269,343.62403,282.41597,US
16-19,Female,18,0.5452102385886632,7,236646,309.85468,276.55888,UK
20-24,Female,20,0.1997426401275616,7,124474,236.53716,195.79494,UK
30-34,Female,30,0.6674671803628345,7,223752,232.02575,206.08219,UK
40-44,Male,32,0.7268096261452514,1,295805,293.67435,278.74605,UK
35-39,Male,16,0.1661198534941184,7,228678,372.13204,350.18426,UK
40-44,Male,26,0.44671108975265666,1,124569,297.99348,263.7195,US
30-34,Male,16,0.7994585729536391,7,172391,340.11429,340.79242,UK
35-39,Female,17,0.33892858460956193,7,87703,297.45341,364.21995,UK
25-29,Female,23,0.21628606954025012,7,264046,342.68335,293.66679,UK
16-19,Female,29,0.595747824085616,1,254215,252.02899,276.5837,US
16-19,Male,69,0.9777604932632843,1,196045,229.17157,273.51652,UK
45-49,Female,20,0.6144109552006971,7,193147,333.15568,221.94987,UK
45-49,Male,22,0.5982993080051443,7,266696,296.02513,310.56019,UK
30-34,Male,41,0.8409358013062082,7,212415,181.95534,230.93535,UK
20-24,Male,34,0.776117159918523,1,364807,281.60147,285.29292,US
20-24,Female,35,0.6793311627981948,7,287878,236.35002,287.46562,UK
30-34,Female,17,0.4505940923118343,1,259364,233.73153,296.81593,UK
60-65,Male,34,0.6528764768930051,1,158595,286.28543,272.00696,US
20-24,Female,4,0.04090697895357769,0,16852,238.78199,229.71358,US
60-65,Male,45,0.9226146492920758,0,301636,359.91611,301.41857,US
45-49,Female,17,0.0360755518239758,7,133675,247.56117,206.18102,UK
50-54,Female,24,0.8840778296937352,0,315856,311.19383,250.50663,US
20-24,Female,23,0.13607788001202914,0,218070,314.71528,252.9254,US
25-29,Female,12,0.1726891215052631,7,128330,233.77277,232.18763,UK
45-49,Female,29,0.8590451136905219,0,363429,312.32569,303.27131,US
45-49,Male,3,0.09839211678558224,7,143903,241.18723,206.31033,UK
25-29,Female,30,0.9075865192822639,7,160917,273.05823,246.57226,UK
40-44,Female,17,0.12469065513475144,7,179424,340.38343,314.77764,UK
20-24,Male,21,0.7463547008944483,0,289088,256.77666,295.17526,US
60-65,Female,5,0.13478629431033384,7,31366,240.61206,205.65481,UK
20-24,Male,19,0.4705225300658446,7,264556,256.25039,296.74376,US
45-49,Male,29,0.9059330354844809,7,362664,174.4937,203.1048,UK
30-34,Female,23,0.6410859775179196,1,168034,252.44134,232.40556,UK
20-24,Male,19,0.2075820563884644,7,195281,261.89125,287.73716,UK
30-34,Female,34,0.7832898044023582,1,276135,362.96531,242.41647,UK
45-49,Female,5,0.07978494302557973,7,3484,198.38846,228.14664,UK
60-65,Male,15,0.13110534219323153,0,146796,279.46032,276.05256,US
60-65,Female,21,0.1921480728372178,0,171853,254.58412,273.08244,US
45-49,Female,18,0.44897001118712604,1,147271,297.28629,303.51341,US
35-39,Female,34,0.7054367072828038,1,170005,341.97953,260.1069,US
30-34,Female,38,0.7709124471518647,0,162625,194.98097,188.73753,US
40-44,Female,28,0.6669835054740472,1,105711,237.54473,212.52384,UK
30-34,Male,34,0.9600870003093659,1,180022,361.68615,296.94597,US
45-49,Male,18,0.6666469248024152,1,139261,281.20603,272.35962,US
40-44,Female,17,0.391160377324916,0,143618,261.10191,252.40556,US
60-65,Female,37,0.8577295001793702,1,391141,321.45168,297.30962,US
30-34,Female,14,0.418840793170834,0,158596,218.74767,216.38839,US
30-34,Male,19,0.3990205121495342,0,114839,318.2251,283.68104,US
25-29,Female,18,0.1043181553589044,0,86750,273.32701,263.71433,US
35-39,Male,26,0.8019714583885698,1,125706,214.86392,284.39397,US
50-54,Female,27,0.7141019295507335,7,298506,303.37205,259.84557,UK
50-54,Male,22,0.4623954226259447,7,62795,211.36576,208.14543,UK
20-24,Female,6,0.07669083913536771,0,30176,210.6943,246.6927,US
50-54,Female,19,0.5666223874374122,1,227659,217.4963,235.3179,US
45-49,Female,28,0.6314977145628948,1,185870,248.45199,308.17977,UK
55-59,Female,21,0.2886266054896461,1,137273,279.15904,299.90077,US
45-49,Female,20,0.4718077465563197,1,190537,310.71592,320.26648,US
45-49,Male,18,0.29575206815419297,0,95939,195.63633,249.97041,UK
55-59,Female,21,0.5179312749992656,1,159212,332.47847,295.06218,UK
45-49,Male,8,0.005033228817640664,7,17975,262.74988,231.60083,US
30-34,Female,26,0.814414993023461,1,251356,313.58559,208.29246,US
55-59,Female,17,0.24861018085218778,1,126707,330.39731,310.2188,US
30-34,Female,25,0.591195096092074,1,71134,295.48196,275.2906,US
25-29,Female,31,0.6179104238504213,1,168005,304.88286,292.82318,US
50-54,Male,51,0.7810077143843465,0,248466,235.1394,158.75315,US
35-39,Female,27,0.5430990405890839,1,139921,318.88259,268.74853,US
20-24,Male,3,0.042051679649250016,7,21318,130.76003,125.54232,UK
20-24,Male,22,0.22326741966955055,0,63233,301.69758,244.85201,US
60-65,Female,51,0.5814029224856052,1,319829,222.96805,243.68872,UK
45-49,Female,43,0.8062483853887519,1,176912,243.67983,232.50986,UK
55-59,Male,32,0.6068485989622879,1,328900,209.85891,248.86398,UK
35-39,Male,19,0.3465939115952749,7,206049,248.82621,262.10952,UK
55-59,Female,32,0.7735766928696393,7,197160,253.99095,226.76362,UK
40-44,Female,34,0.7118365034537476,1,153302,269.25638,188.34501,UK
35-39,Female,27,0.7437041862355335,1,511659,236.15456,228.39587,UK
40-44,Female,17,0.03978966244789375,7,142125,224.14988,226.45218,UK
30-34,Female,26,0.2991970350825522,0,223520,156.45739,217.11395,US
35-39,Female,25,0.5278539937662903,1,222363,200.81263,199.90275,UK
30-34,Female,4,0.04076069585188404,7,3484,171.59413,202.60583,UK
45-49,Female,18,0.47412297211939997,0,190496,211.64092,138.33618,US
40-44,Female,37,0.8079757504860098,1,764510,302.20838,280.77051,UK
20-24,Female,39,0.9649692628061083,1,218731,279.62429,313.52994,UK
55-59,Male,32,0.34462971313319374,0,143278,283.07898,308.79284,US
45-49,Female,25,0.5864074124487614,7,375808,342.29639,315.65247,UK
25-29,Female,28,0.6697545646940534,1,192201,287.95223,302.9881,US
60-65,Male,31,0.8042431641132853,1,183993,323.13052,305.74317,US
35-39,Male,3,0.012945846882919068,0,155316,248.15003,221.63682,US
45-49,Male,3,0.1873721335679523,7,175466,258.18549,244.56514,UK
45-49,Female,23,0.5948200501241112,7,128159,287.82911,211.80303,UK
30-34,Female,6,0.04508726905215984,7,23918,204.06086,219.62468,UK
25-29,Female,20,0.38832103733062,7,196410,321.039,333.23942,UK
30-34,Male,18,0.28626453174131994,0,63977,236.91115,210.7306,US
35-39,Male,19,0.35750025979066674,0,81651,327.26165,353.72386,US
30-34,Female,15,0.4288634393944531,0,154387,259.25269,213.70348,UK
40-44,Female,31,0.6574619720237517,1,296004,303.19211,260.15276,UK
60-65,Female,20,0.444896982221301,0,252953,285.63647,227.23466,UK
20-24,Female,5,0.20441231354252193,7,46734,220.63378,226.59393,UK
50-54,Female,22,0.4628500953821863,0,315382,312.81166,241.09524,US
50-54,Female,16,0.12912297915779186,0,150446,328.53308,320.34729,US
45-49,Male,21,0.46991682540096036,1,219936,302.94913,324.09369,UK
55-59,Male,25,0.3798872515358167,7,178843,259.70662,263.88083,UK
45-49,Male,37,0.9844077434396368,7,593404,293.5983,259.27297,UK
25-29,Male,22,0.3926080276001332,1,217767,284.50441,273.55061,US
20-24,Female,15,0.2815586066890874,7,230938,311.44284,322.20809,UK
45-49,Female,34,0.585833726935483,7,325543,315.7221,266.00111,UK
60-65,Female,29,0.5855494097345166,1,333351,257.44918,298.62804,US
35-39,Female,30,0.8879571151282643,1,211050,281.59561,217.49889,UK
30-34,Female,15,0.4160931755218199,1,205064,305.85847,301.63076,UK
30-34,Female,35,0.5961333099944846,1,116536,275.9867,332.72327,UK
16-19,Female,38,0.8396405061084493,1,221973,294.9848,298.16395,US
35-39,Male,32,0.8035069545241039,7,415775,273.50656,289.87028,UK
60-65,Male,22,0.5730242744843742,1,154449,208.8101,202.07574,US
35-39,Female,41,0.8333694966039619,1,205293,240.47666,273.83882,US
30-34,Female,25,0.6819856083685956,1,341574,270.74523,259.88542,UK
45-49,Female,41,0.8055003511525234,1,321895,295.26031,246.95083,US
40-44,Female,5,0.17712711386884067,7,17906,244.19158,215.25364,UK
40-44,Male,26,0.559378704426791,1,205829,283.33692,257.48337,US
60-65,Male,37,0.5877004893472133,0,113432,255.26636,225.51977,US
35-39,Male,33,0.8777931501129612,1,153942,345.42579,290.69598,UK
16-19,Male,23,0.5662402451781471,0,182726,295.07527,264.11479,US
30-34,Female,17,0.6046233012437826,7,142632,264.73341,227.0276,UK
55-59,Female,29,0.3557004304829098,1,376689,187.43096,188.30524,UK
40-44,Female,29,0.49533386357244485,0,182429,178.08855,197.15134,US
55-59,Male,15,0.30011181319067776,0,196655,280.77803,294.74977,US
60-65,Male,17,0.18862349635386083,1,236067,291.42882,280.42317,US
50-54,Female,17,0.2882543101255526,1,121213,287.61668,272.40371,US
35-39,Male,27,0.7047608369148849,1,139784,295.03666,258.25129,UK
50-54,Female,20,0.6522655271810462,7,118066,256.03772,290.83241,UK
20-24,Female,29,0.735163336588107,7,155845,290.67109,219.99883,UK
45-49,Female,20,0.35713132234018236,0,109913,182.54408,298.8801,US
30-34,Male,18,0.32064886604450776,0,110984,209.76335,180.94628,US
40-44,Male,18,0.5621138036006043,1,157460,280.74077,222.70919,UK
25-29,Female,17,0.11472540443790766,7,106896,190.23789,236.73451,UK
55-59,Male,42,0.8306718602558981,7,217244,235.56542,149.17896,UK
16-19,Female,73,0.8554478992057102,7,255019,274.19133,272.1185,UK
50-54,Male,20,0.252968903781815,1,240779,295.619,315.87412,US
40-44,Female,25,0.04536328007908071,0,151855,253.95072,278.50161,US
20-24,Female,28,0.6250988241145052,7,214329,208.03688,196.32913,UK
45-49,Male,23,0.36403451766660583,7,102562,295.29583,270.7652,UK
45-49,Female,27,0.4397938349519311,1,138963,331.38958,240.01107,US
16-19,Male,5,0.0442340707734352,7,3484,224.82461,242.94852,UK
35-39,Female,23,0.5208372032805191,7,109694,306.23787,162.43478,UK
60-65,Male,5,0.0004843649437064275,0,3484,152.28323,201.60562,UK
35-39,Male,31,0.6638668677666173,1,357985,246.84759,264.0209,UK
50-54,Male,5,0.016347262469412732,0,3484,229.13561,193.70906,US
40-44,Male,34,0.6283227043232851,1,207959,237.14829,266.96358,UK
35-39,Female,3,0.07968738009619547,7,3484,204.94588,205.38906,UK
30-34,Female,24,0.5780084175706808,1,240384,306.40283,283.73642,US
16-19,Female,30,0.8233364308450004,1,132078,263.45897,269.77239,UK
16-19,Male,29,0.7477163245000116,1,132236,328.44268,304.83884,UK
45-49,Female,4,0.12172285762550022,7,18822,263.82252,249.24403,UK
16-19,Female,20,0.18486457645236326,0,205959,231.02534,238.66231,US
45-49,Female,19,0.2637085865317854,0,93314,223.45221,168.95288,US
25-29,Female,25,0.7193025871234255,1,132680,323.23513,254.15369,UK
35-39,Male,34,0.8603381428780896,1,118544,255.47493,266.79546,US
55-59,Male,55,0.8443689468090848,7,456293,265.92404,275.74892,UK
25-29,Male,31,0.5045441643384476,7,249754,237.26508,306.55361,UK
60-65,Male,19,0.1321027932864401,7,182595,264.80505,273.23008,UK
20-24,Female,35,0.6977700120692734,1,243884,238.92708,226.46228,UK
30-34,Female,27,0.5793957780680501,7,113330,256.70885,310.30992,UK
35-39,Female,20,0.5874210350466259,1,195226,290.48931,276.46209,UK
20-24,Female,28,0.5436144149425894,1,237170,260.84377,265.80368,UK
60-65,Female,30,0.7144171887691737,0,80667,259.89792,235.999,US
20-24,Female,24,0.6570879356122349,0,117783,263.32669,293.62743,US
20-24,Female,19,0.15696297440462711,7,163916,283.84351,253.60896,UK
40-44,Male,28,0.6873792939454121,1,229689,302.21487,310.97363,UK
20-24,Male,25,0.5408307572899301,0,98273,231.29627,207.58285,US
30-34,Female,16,0.21983731940778528,1,130941,298.31585,306.12319,US
55-59,Male,6,0.004168686253837373,7,3484,216.91902,212.11264,UK
35-39,Male,19,0.2780725446651245,0,266494,197.70511,211.24458,US
40-44,Male,21,0.4737874141893115,0,208681,232.0366,281.57534,US
35-39,Male,33,0.7781629725539175,1,270321,262.55723,226.32034,UK
50-54,Female,33,0.6729362964143429,0,246889,248.46206,278.75183,US
45-49,Female,16,0.5707335542175421,0,105844,265.90116,280.40184,US
50-54,Male,19,0.4047278221675878,1,228114,298.1831,250.21998,UK
40-44,Male,14,0.05393763979644872,7,200023,240.13978,244.88873,UK
50-54,Female,13,0.24481473480002675,1,125101,279.74929,182.39882,US
40-44,Male,24,0.5568467643142971,0,227090,258.00569,198.51241,US
20-24,Female,21,0.43477283874083905,0,168640,230.5148,255.53746,US
30-34,Female,23,0.32684350774790044,0,168262,264.90603,290.71584,US
45-49,Male,35,0.8742771749624069,1,249734,247.27762,248.55742,US
45-49,Male,20,0.7328620815224127,7,164664,337.43198,318.45065,UK
35-39,Female,28,0.5175159251289367,7,310460,302.73155,296.6302,UK
35-39,Female,20,0.5837647026902046,1,278346,290.49547,302.90651,US
